,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model,luxury_brand,brand_new,old,sports_car
7544,11995,36000.0,2.0,Convertible,1984.0,Manual,2012.0,Volvo,Corvette-C70,0,0,0,0
7545,28980,7944.0,2.0,Convertible,2993.0,Automatic,2019.0,BMW,4,1,1,0,0
7546,4990,77464.0,3.0,Convertible,875.0,Manual,2011.0,Fiat,500,0,0,0,0
7547,29000,20500.0,2.0,Convertible,2706.0,Automatic,2016.0,Porsche,Boxster,1,0,0,0
7548,5795,120000.0,2.0,Convertible,2000.0,Automatic,2010.0,BMW,3,1,0,1,0
7549,19995,15933.0,2.0,Convertible,1991.0,Automatic,2017.0,Mercedes-Benz,SLC,1,0,0,0
7550,31000,3000.0,2.0,Convertible,2000.0,Manual,2020.0,Audi,A5,1,1,0,0
7551,2495,73287.0,2.0,Convertible,1997.0,Manual,2008.0,Ford,Focus,0,0,0,0
7553,13800,18000.0,2.0,Convertible,1995.0,Manual,2015.0,BMW,2,1,0,0,0
7554,2695,92000.0,2.0,Convertible,1598.0,Manual,2007.0,Mini,Convertible,0,0,0,0
7555,4000,28000.0,2.0,Convertible,1149.0,Manual,2010.0,Renault,Wind,0,0,0,0
7556,3990,65579.0,2.0,Convertible,1397.0,Manual,2010.0,Renault,Megane,0,0,0,0
7557,5995,55000.0,2.0,Convertible,1995.0,Manual,2007.0,BMW,3,1,0,0,0
7558,14499,15316.0,2.0,Convertible,1998.0,Manual,2018.0,Mini,Convertible,0,0,0,0
7559,16995,28000.0,2.0,Convertible,1368.0,Manual,2018.0,Fiat,124,0,0,0,0
7560,8450,33491.0,3.0,Convertible,1200.0,Manual,2017.0,Fiat,500,0,0,0,0
7561,4995,67000.0,2.0,Convertible,1984.0,Automatic,2007.0,Audi,A4,1,0,0,0
7562,7475,89834.0,2.0,Convertible,2497.0,Manual,2009.0,BMW,Z4,1,0,0,0
7563,9995,66000.0,2.0,Convertible,3179.0,Manual,2003.0,Porsche,Boxster,1,0,0,0
7564,2985,66000.0,2.0,Convertible,1600.0,Manual,2007.0,Volkswagen,Beetle,0,0,0,0
7565,64995,1100.0,2.0,Convertible,3721.0,Manual,2019.0,Morgan,Roadster,0,1,0,0
7566,9995,90000.0,2.0,Convertible,1796.0,Automatic,2011.0,Mercedes-Benz,SLK,1,0,0,0
7567,24900,70000.0,3.0,Convertible,1999.0,Automatic,2017.0,Land-Rover,Range,1,0,0,0
7568,4495,90000.0,2.0,Convertible,1997.0,Manual,2011.0,Peugeot,308,0,0,0,0
7569,1895,97000.0,2.0,Convertible,2198.0,Manual,2002.0,Vauxhall,Astra,0,0,0,0
7570,23000,10000.0,2.0,Convertible,2143.0,Manual,2017.0,Mercedes-Benz,C,1,1,0,0
7571,4000,96146.0,2.0,Convertible,1968.0,Manual,2009.0,Audi,A3,1,0,0,0
7572,25989,15242.0,2.0,Convertible,2000.0,Automatic,2017.0,Mercedes-Benz,C,1,0,0,0
7573,3499,193000.0,2.0,Convertible,3199.0,Automatic,1997.0,Mercedes-Benz,SL,1,0,1,0
7574,8495,76563.0,2.0,Convertible,3498.0,Automatic,2006.0,Mercedes-Benz,SL,1,0,0,0
7575,26450,5243.0,2.0,Convertible,1984.0,Automatic,2019.0,Audi,TT,1,1,0,0
7576,2295,54000.0,2.0,Convertible,1364.0,Manual,2007.0,Vauxhall,Tigra,0,0,0,0
7577,14995,80545.0,2.0,Convertible,4200.0,Manual,2007.0,Audi,A4,1,0,0,0
7578,2350,78000.0,2.0,Convertible,1595.0,Manual,2006.0,Volkswagen,Beetle,0,0,0,0
7579,23480,3260.0,2.0,Convertible,1995.0,Automatic,2019.0,BMW,2,1,1,0,0
7580,5990,49998.0,2.0,Convertible,1598.0,Manual,2012.0,Mini,Convertible,0,0,0,0
7581,30000,18648.0,2.0,Convertible,2996.0,Automatic,2016.0,Mercedes-Benz,C,1,0,0,0
7582,5999,22000.0,3.0,Convertible,1242.0,Automatic,2013.0,Fiat,500,0,0,0,0
7583,19990,14394.0,2.0,Convertible,2000.0,Automatic,2017.0,Mercedes-Benz,SLC,1,0,0,0
7584,13495,41817.0,2.0,Convertible,2143.0,Automatic,2013.0,Mercedes-Benz,E,1,0,0,0
7585,2995,107350.0,2.0,Convertible,1999.0,Manual,2007.0,Mazda,MX-5,0,0,1,0
7586,33990,46094.0,2.0,Convertible,2979.0,Automatic,2016.0,BMW,4,1,0,0,0
7587,2385,36000.0,2.0,Convertible,1598.0,Manual,2008.0,Peugeot,207,0,0,0,0
7588,2495,49000.0,2.0,Convertible,1598.0,Manual,2011.0,Peugeot,207,0,0,0,0
7589,57900,29516.0,2.0,Convertible,5998.0,Automatic,2011.0,Bentley,Continental,1,0,0,0
7590,17950,13889.0,2.0,Convertible,2000.0,Automatic,2017.0,BMW,2,1,0,0,0
7591,19995,32058.0,2.0,Convertible,2979.0,Automatic,2015.0,BMW,4,1,0,0,0
7592,15400,35953.0,2.0,Convertible,1395.0,Manual,2016.0,Audi,A3,1,0,0,0
7593,5495,101400.0,2.0,Convertible,1598.0,Manual,2013.0,Volkswagen,Golf,0,0,1,0
7594,5980,59000.0,2.0,Convertible,1995.0,Automatic,2009.0,BMW,1,1,0,0,0
7595,1199,114661.0,2.0,Convertible,1598.0,Manual,2004.0,Mini,Hatch,0,0,1,0
7596,25500,8314.0,2.0,Convertible,1984.0,Automatic,2019.0,Audi,A5,1,1,0,0
7597,8995,81000.0,2.0,Convertible,3199.0,Automatic,1997.0,Mercedes-Benz,SL,1,0,0,0
7598,15450,28602.0,2.0,Convertible,1998.0,Manual,2017.0,Mini,Convertible,0,0,0,0
7599,7999,46000.0,2.0,Convertible,4293.0,Automatic,2003.0,Lexus,SC,0,0,0,0
7600,25948,8000.0,2.0,Convertible,1950.0,Automatic,2018.0,Mercedes-Benz,E,1,1,0,0
7601,11990,19000.0,2.0,Convertible,1499.0,Manual,2017.0,Mini,Convertible,0,0,0,0
7602,7995,90000.0,2.0,Convertible,2967.0,Automatic,2011.0,Audi,A5,1,0,0,0
7603,7000,50000.0,2.0,Convertible,1796.0,Manual,2008.0,Mercedes-Benz,SLK,1,0,0,0
7604,25000,101.0,2.0,Convertible,1498.0,Manual,2020.0,Volkswagen,T-Roc,0,1,0,0
7605,23490,30793.0,2.0,Convertible,1984.0,Automatic,2017.0,Audi,A3,1,0,0,0
7606,46500,1500.0,2.0,Convertible,1997.0,Automatic,2019.0,Jaguar,F-Type,1,1,0,0
7607,8495,28502.0,2.0,Convertible,1598.0,Manual,2015.0,Mini,Roadster,0,0,0,0
7608,9999,34970.0,2.0,Convertible,1997.0,Manual,2012.0,BMW,Z4,1,0,0,0
7609,31672,50.0,2.0,Convertible,2000.0,Automatic,2019.0,Mercedes-Benz,SLC,1,1,0,0
7610,37980,7843.0,2.0,Convertible,2979.0,Manual,2018.0,BMW,4,1,1,0,0
7612,3595,84500.0,2.0,Convertible,1910.0,Automatic,2007.0,Saab,9-3,0,0,0,0
7613,18495,54005.0,2.0,Convertible,2480.0,Manual,2010.0,Audi,TT,1,0,0,0
7614,18995,25704.0,2.0,Convertible,2100.0,Automatic,2016.0,Mercedes-Benz,SLK,1,0,0,0
7615,25495,32688.0,2.0,Convertible,2000.0,Automatic,2017.0,Mercedes-Benz,C,1,0,0,0
7616,28580,37000.0,2.0,Convertible,4200.0,Automatic,2014.0,Audi,RS5,1,0,0,0
7617,19290,21930.0,3.0,Convertible,2000.0,Automatic,2018.0,Mini,Hatch,0,0,0,0
7618,20495,16728.0,2.0,Convertible,1998.0,Automatic,2017.0,BMW,4,1,0,0,0
7619,34280,4998.0,2.0,Convertible,1950.0,Manual,2019.0,Mercedes-Benz,E,1,1,0,0
7620,2750,111000.0,2.0,Convertible,2435.0,Manual,2008.0,Volvo,Corvette-C70,0,0,1,0
7621,12900,34600.0,2.0,Convertible,1997.0,Manual,2014.0,BMW,Z4,1,0,0,0
7622,2995,38659.0,2.0,Convertible,1598.0,Manual,2010.0,Peugeot,207,0,0,0,0
7623,14000,26611.0,2.0,Convertible,1368.0,Manual,2016.0,Fiat,500,0,0,0,0
7624,20298,14035.0,2.0,Convertible,2143.0,Automatic,2016.0,Mercedes-Benz,SLC,1,0,0,0
7625,16789,12998.0,2.0,Convertible,2143.0,Automatic,2014.0,Mercedes-Benz,E,1,0,0,0
7626,12995,19700.0,2.0,Convertible,2143.0,Automatic,2013.0,Mercedes-Benz,SLK,1,0,0,0
7627,7490,23077.0,3.0,Convertible,1242.0,Manual,2015.0,Fiat,500,0,0,0,0
7628,7298,82324.0,2.0,Convertible,1968.0,Manual,2013.0,Audi,A3,1,0,0,0
7629,16990,49000.0,2.0,Convertible,2993.0,Manual,2014.0,BMW,6,1,0,0,0
7630,19000,59479.0,2.0,Convertible,5000.0,Automatic,2009.0,Jaguar,XK,1,0,0,0
7631,29991,19254.0,2.0,Convertible,4951.0,Automatic,2017.0,Ford,Mustang,0,0,0,0
7632,29995,6052.0,2.0,Convertible,2000.0,Automatic,2019.0,Mercedes-Benz,C,1,1,0,0
7633,9991,53214.0,2.0,Convertible,1968.0,Manual,2013.0,Volkswagen,Beetle,0,0,0,0
7634,7995,97011.0,2.0,Convertible,1995.0,Automatic,2012.0,BMW,1,1,0,0,0
7635,12995,54000.0,2.0,Convertible,1984.0,Automatic,2015.0,Volkswagen,Golf,0,0,0,0
7636,26480,5089.0,2.0,Convertible,2143.0,Automatic,2018.0,Mercedes-Benz,C,1,1,0,0
7637,2100,122650.0,2.0,Convertible,1968.0,Manual,2007.0,Volkswagen,EOS,0,0,1,0
7638,4950,62531.0,2.0,Convertible,1968.0,Manual,2010.0,Volkswagen,EOS,0,0,0,0
7639,22950,57744.0,2.0,Convertible,5000.0,Automatic,2010.0,Jaguar,XK,1,0,0,0
7640,8999,70000.0,2.0,Convertible,5439.0,Automatic,2004.0,Mercedes-Benz,SL,1,0,0,0
7641,8099,33483.0,2.0,Convertible,1598.0,Manual,2015.0,Volkswagen,Golf,0,0,0,0
7642,36999,499.0,2.0,Convertible,1500.0,Automatic,2019.0,Mercedes-Benz,C,1,1,0,0
7643,8299,48818.0,2.0,Convertible,1798.0,Manual,2011.0,Audi,TT,1,0,0,0
7644,25000,1683.0,2.0,Convertible,2000.0,Manual,2019.0,Audi,A5,1,1,0,0
7645,7995,79494.0,2.0,Convertible,2497.0,Manual,2007.0,BMW,Z4,1,0,0,0
7646,1285,84000.0,2.0,Convertible,1360.0,Manual,2006.0,Citroen,C3,0,0,0,0
7647,1895,119654.0,2.0,Convertible,2171.0,Manual,2003.0,BMW,3,1,0,1,0
7648,3250,59000.0,2.0,Convertible,1598.0,Manual,2012.0,Peugeot,207,0,0,0,0
7649,3495,63000.0,2.0,Convertible,1991.0,Manual,2000.0,BMW,Z3,1,0,0,0
7650,25850,36000.0,2.0,Convertible,2996.0,Automatic,2017.0,Mercedes-Benz,SLC,1,0,0,0
7651,11950,5450.0,2.0,Convertible,1390.0,Manual,2014.0,Volkswagen,EOS,0,1,0,0
7652,19498,20381.0,2.0,Convertible,2993.0,Automatic,2015.0,BMW,4,1,0,0,0
7653,44906,299.0,2.0,Convertible,3000.0,Automatic,2019.0,BMW,4,1,1,0,0
7654,24995,46731.0,2.0,Convertible,4997.0,Manual,1999.0,TVR,Chimaera,0,0,0,0
7655,17250,54083.0,2.0,Convertible,3246.0,Manual,2007.0,BMW,Z4,1,0,0,0
7656,29400,3083.0,2.0,Convertible,1950.0,Automatic,2019.0,Mercedes-Benz,C,1,1,0,0
7657,7990,63000.0,2.0,Convertible,1995.0,Automatic,2008.0,BMW,3,1,0,0,0
7658,10499,35858.0,2.0,Convertible,1796.0,Automatic,2012.0,Mercedes-Benz,SLK,1,0,0,0
7659,4995,39805.0,2.0,Convertible,1798.0,Manual,2007.0,Mazda,MX-5,0,0,0,0
7660,5995,86000.0,2.0,Convertible,2171.0,Manual,2001.0,BMW,Z3,1,0,0,0
7661,28995,14038.0,2.0,Convertible,2998.0,Automatic,2018.0,BMW,4,1,0,0,0
7662,2100,111000.0,2.0,Convertible,1781.0,Manual,2006.0,Audi,A4,1,0,1,0
7663,31500,13323.0,5.0,Convertible,2000.0,Automatic,2017.0,Land-Rover,Range,1,0,0,0
7664,7500,71000.0,2.0,Convertible,2687.0,Manual,2005.0,Porsche,Boxster,1,0,0,0
7665,32894,12120.0,2.0,Convertible,3000.0,Automatic,2018.0,Mercedes-Benz,E,1,0,0,0
7666,2750,110000.0,2.0,Convertible,1598.0,Manual,2004.0,Mini,Convertible,0,0,1,0
7667,3290,92000.0,2.0,Convertible,2976.0,Automatic,2005.0,Audi,A4,1,0,0,0
7668,4599,49000.0,2.0,Convertible,1870.0,Manual,2011.0,Renault,Megane,0,0,0,0
7669,4995,86000.0,2.0,Convertible,2967.0,Automatic,2007.0,Audi,A4,1,0,0,0
7670,2995,80030.0,2.0,Convertible,1600.0,Manual,2006.0,Volkswagen,Beetle,0,0,0,0
7671,25998,1499.0,2.0,Convertible,2143.0,Automatic,2018.0,Mercedes-Benz,C,1,1,0,0
7672,16995,35724.0,2.0,Convertible,1995.0,Automatic,2016.0,BMW,4,1,0,0,0
7673,3995,90424.0,2.0,Convertible,2494.0,Automatic,2006.0,BMW,3,1,0,0,0
7674,2995,126000.0,2.0,Convertible,1968.0,Manual,2006.0,Volkswagen,EOS,0,0,1,0
7675,5295,63000.0,3.0,Convertible,875.0,Manual,2013.0,Fiat,500,0,0,0,0
7676,1850,64000.0,2.0,Convertible,1984.0,Automatic,2005.0,Volvo,Corvette-C70,0,0,0,0
7677,3695,64373.0,2.0,Convertible,1999.0,Manual,2006.0,Mazda,MX-5,0,0,0,0
7678,2475,90408.0,2.0,Convertible,1598.0,Manual,2004.0,Mini,Convertible,0,0,0,0
7680,1675,48000.0,2.0,Convertible,1364.0,Manual,2005.0,Vauxhall,Tigra,0,0,0,0
7681,106000,1900.0,2.0,Convertible,3000.0,Automatic,2019.0,Porsche,911,1,1,0,0
7682,17990,26000.0,2.0,Convertible,4196.0,Manual,2007.0,Jaguar,XK,1,0,0,0
7683,10990,55000.0,2.0,Convertible,1796.0,Automatic,2012.0,Mercedes-Benz,SLK,1,0,0,0
7684,2495,95000.0,2.0,Convertible,1598.0,Manual,2006.0,Mini,Hatch,0,0,0,0
7685,10995,21152.0,2.0,Convertible,1995.0,Manual,2013.0,BMW,1,1,0,0,0
7686,16995,39000.0,2.0,Convertible,2143.0,Automatic,2015.0,Mercedes-Benz,E,1,0,0,0
7687,114950,4950.0,2.0,Convertible,3982.0,Automatic,2018.0,Aston-Martin,DB11,1,1,0,0
7688,32995,30000.0,2.0,Convertible,5000.0,Automatic,2014.0,Jaguar,F-Type,1,0,0,0
7689,11250,107108.0,2.0,Convertible,2143.0,Automatic,2014.0,Mercedes-Benz,E,1,0,1,0
7690,19995,59000.0,2.0,Convertible,2993.0,Automatic,2004.0,Mercedes-Benz,SL,1,0,0,0
7691,1995,89000.0,3.0,Convertible,1998.0,Manual,2006.0,Vauxhall,Astra,0,0,0,0
7692,2990,65000.0,2.0,Convertible,999.0,Automatic,2009.0,Smart,Fortwo,0,0,0,0
7693,8995,63000.0,2.0,Convertible,1796.0,Automatic,2010.0,Mercedes-Benz,SLK,1,0,0,0
7694,18839,8974.0,2.0,Convertible,1998.0,Automatic,2018.0,Mazda,MX-5,0,1,0,0
7695,9500,87860.0,2.0,Convertible,1968.0,Manual,2015.0,Audi,A3,1,0,0,0
7696,31480,6283.0,2.0,Convertible,1950.0,Manual,2018.0,Mercedes-Benz,E,1,1,0,0
7697,24995,43270.0,2.0,Convertible,6200.0,Automatic,2008.0,Mercedes-Benz,SL,1,0,0,0
7698,7995,41000.0,2.0,Convertible,1995.0,Automatic,2010.0,BMW,1,1,0,0,0
7700,19944,29513.0,2.0,Convertible,2100.0,Automatic,2017.0,Mercedes-Benz,SLC,1,0,0,0
7701,11950,27985.0,2.0,Convertible,2967.0,Automatic,2011.0,Audi,A5,1,0,0,0
7702,29995,73000.0,2.0,Convertible,5998.0,Automatic,2007.0,Bentley,Continental,1,0,0,0
7703,22352,12822.0,2.0,Convertible,1968.0,Manual,2017.0,Audi,A5,1,0,0,0
7704,3490,90000.0,2.0,Convertible,1910.0,Manual,2007.0,Saab,9-3,0,0,0,0
7705,2499,78000.0,2.0,Convertible,1794.0,Manual,2004.0,Toyota,MR2,0,0,0,0
7706,26500,44000.0,3.0,Convertible,1999.0,Manual,2016.0,Land-Rover,Range,1,0,0,0
7707,10990,55000.0,2.0,Convertible,1395.0,Manual,2014.0,Audi,A3,1,0,0,0
7708,1595,54262.0,2.0,Convertible,1364.0,Manual,2009.0,Vauxhall,Tigra,0,0,0,0
7709,7895,63000.0,2.0,Convertible,1995.0,Manual,2013.0,BMW,1,1,0,0,0
7710,13950,45000.0,2.0,Convertible,1796.0,Automatic,2012.0,Mercedes-Benz,SLK,1,0,0,0
7711,10480,59834.0,2.0,Convertible,1390.0,Manual,2014.0,Volkswagen,Beetle,0,0,0,0
7712,26750,30000.0,2.0,Convertible,2996.0,Automatic,2014.0,Mercedes-Benz,SL,1,0,0,0
7713,31888,5154.0,2.0,Convertible,1984.0,Automatic,2019.0,Audi,TT,1,1,0,0
7714,3495,125191.0,2.0,Convertible,1800.0,Manual,2001.0,Audi,TT,1,0,1,0
7715,18991,7755.0,2.0,Convertible,1998.0,Manual,2018.0,Mazda,MX-5,0,1,0,0
7716,49750,1900.0,2.0,Convertible,3000.0,Automatic,2019.0,BMW,4,1,1,0,0
7717,19990,39919.0,2.0,Convertible,3999.0,Automatic,2012.0,BMW,M3,1,0,0,0
7718,56995,26007.0,2.0,Convertible,4163.0,Automatic,2015.0,Audi,R8,1,0,0,0
7719,4450,58602.0,3.0,Convertible,1242.0,Manual,2012.0,Fiat,500,0,0,0,0
7720,2495,79000.0,2.0,Convertible,1499.0,Manual,2007.0,Mitsubishi,Colt,0,0,0,0
7721,599,100860.0,2.0,Convertible,1598.0,Manual,2008.0,Vauxhall,Astra,0,0,1,0
7722,4375,80000.0,2.0,Convertible,1998.0,Manual,2009.0,Saab,9-3,0,0,0,0
7723,34382,32204.0,2.0,Convertible,4395.0,Automatic,2017.0,BMW,6,1,0,0,0
7724,19995,9299.0,2.0,Convertible,2143.0,Automatic,2017.0,Mercedes-Benz,SLC,1,1,0,0
7725,24980,6216.0,2.0,Convertible,1998.0,Automatic,2019.0,BMW,4,1,1,0,0
7726,2500,86000.0,2.0,Convertible,1998.0,Manual,2000.0,Mercedes-Benz,SLK,1,0,0,0
7727,28998,14378.0,2.0,Convertible,2979.0,Automatic,2015.0,BMW,4,1,0,0,0
7728,38995,31121.0,2.0,Convertible,3000.0,Manual,2009.0,Morgan,Roadster,0,0,0,0
7729,6890,58000.0,2.0,Convertible,1968.0,Manual,2012.0,Volkswagen,Golf,0,0,0,0
7730,24000,47963.0,2.0,Convertible,1984.0,Automatic,2017.0,Audi,A3,1,0,0,0
7731,44990,1235.0,2.0,Convertible,2996.0,Automatic,2019.0,Mercedes-Benz,SL,1,1,0,0
7732,1495,94385.0,2.0,Convertible,1364.0,Manual,2008.0,Vauxhall,Tigra,0,0,0,0
7733,1450,71413.0,2.0,Convertible,1997.0,Manual,2005.0,Peugeot,307,0,0,0,0
7734,13995,39500.0,2.0,Convertible,2996.0,Automatic,2010.0,Mercedes-Benz,SL,1,0,0,0
7735,650,98000.0,2.0,Convertible,1997.0,Manual,2005.0,Peugeot,307,0,0,0,0
7736,107500,14850.0,2.0,Convertible,3800.0,Automatic,2018.0,Porsche,911,1,0,0,0
7737,33998,1954.0,2.0,Convertible,1497.0,Automatic,2019.0,Mercedes-Benz,C,1,1,0,0
7738,9475,89083.0,2.0,Convertible,3498.0,Automatic,2010.0,Mercedes-Benz,E,1,0,0,0
7739,37986,4000.0,2.0,Convertible,2000.0,Automatic,2019.0,Mercedes-Benz,C,1,1,0,0
7740,17995,8500.0,2.0,Convertible,1984.0,Manual,2016.0,Audi,TT,1,1,0,0
7741,2990,132000.0,2.0,Convertible,1796.0,Manual,2006.0,Mercedes-Benz,SLK,1,0,1,0
7742,3495,70150.0,2.0,Convertible,1600.0,Manual,2010.0,Peugeot,308,0,0,0,0
7743,22000,29890.0,2.0,Convertible,2100.0,Automatic,2017.0,Mercedes-Benz,C,1,0,0,0
7744,72100,16900.0,2.0,Convertible,2981.0,Manual,2017.0,Porsche,911,1,0,0,0
7745,40000,33098.0,2.0,Convertible,5998.0,Automatic,2008.0,Bentley,Continental,1,0,0,0
7746,5490,43000.0,5.0,Convertible,998.0,Manual,2014.0,Citroen,C1,0,0,0,0
7747,3995,36090.0,2.0,Convertible,1598.0,Manual,2010.0,Peugeot,207,0,0,0,0
7748,1985,55000.0,2.0,Convertible,1598.0,Manual,2008.0,Peugeot,207,0,0,0,0
7749,4499,59470.0,2.0,Convertible,1598.0,Manual,2010.0,Mini,Convertible,0,0,0,0
7750,17612,1511.0,2.0,Convertible,1499.0,Manual,2019.0,Mini,Convertible,0,1,0,0
7751,4250,82430.0,2.0,Convertible,1968.0,Automatic,2009.0,Audi,A3,1,0,0,0
7752,4650,59000.0,2.0,Convertible,1598.0,Manual,2009.0,Mini,Convertible,0,0,0,0
7753,8994,70000.0,2.0,Convertible,4966.0,Automatic,2003.0,Mercedes-Benz,SL,1,0,0,0
7754,14995,15657.0,2.0,Convertible,1368.0,Manual,2018.0,Fiat,124,0,0,0,0
7755,37995,18490.0,2.0,Convertible,5439.0,Automatic,2005.0,Mercedes-Benz,SL,1,0,0,0
7756,43950,31000.0,2.0,Convertible,3600.0,Manual,2004.0,Porsche,911,1,0,0,0
7757,3295,41050.0,2.0,Convertible,2295.0,Automatic,2002.0,Mercedes-Benz,SLK,1,0,0,0
7758,99995,12000.0,2.0,Convertible,3855.0,Automatic,2015.0,Ferrari,California,1,0,0,0
7759,31000,3999.0,2.0,Convertible,1984.0,Manual,2019.0,Audi,A5,1,1,0,0
7760,18975,69000.0,2.0,Convertible,3596.0,Manual,2004.0,Porsche,911,1,0,0,0
7761,1995,63000.0,2.0,Convertible,698.0,Automatic,2004.0,Smart,City-Cabriolet,0,0,0,0
7762,5390,93467.0,2.0,Convertible,2996.0,Automatic,2008.0,BMW,1,1,0,0,0
7763,17444,19881.0,2.0,Convertible,2000.0,Manual,2015.0,Audi,A5,1,0,0,0
7764,19498,62866.0,2.0,Convertible,3498.0,Automatic,2013.0,Mercedes-Benz,SL,1,0,0,0
7765,5999,38000.0,2.0,Convertible,1968.0,Manual,2011.0,Volkswagen,EOS,0,0,0,0
7766,18750,29000.0,2.0,Convertible,1968.0,Manual,2016.0,Audi,TT,1,0,0,0
7767,29450,26000.0,2.0,Convertible,2706.0,Manual,2016.0,Porsche,Boxster,1,0,0,0
7768,7350,51850.0,2.0,Convertible,1390.0,Manual,2012.0,Volkswagen,Golf,0,0,0,0
7769,4995,70000.0,2.0,Convertible,1598.0,Manual,2010.0,Mini,Convertible,0,0,0,0
7770,21250,101.0,2.0,Convertible,1499.0,Manual,2019.0,Mini,Convertible,0,1,0,0
7771,36999,500.0,2.0,Convertible,2000.0,Automatic,2020.0,Mercedes-Benz,C,1,1,0,0
7772,6850,28000.0,2.0,Convertible,1995.0,Manual,2008.0,BMW,Z4,1,0,0,0
7774,13980,15534.0,2.0,Convertible,1991.0,Automatic,2016.0,Mercedes-Benz,SLC,1,0,0,0
7775,27998,15612.0,2.0,Convertible,1999.0,Automatic,2016.0,Land-Rover,Range,1,0,0,0
7776,13450,21000.0,2.0,Convertible,1796.0,Automatic,2015.0,Mercedes-Benz,SLK,1,0,0,0
7777,7500,29801.0,2.0,Convertible,1598.0,Manual,2014.0,Mini,Roadster,0,0,0,0
7778,39990,423.0,2.0,Convertible,2998.0,Automatic,2020.0,BMW,Z4,1,1,0,0
7779,2695,93000.0,2.0,Convertible,1595.0,Manual,2007.0,Volkswagen,Beetle,0,0,0,0
7780,7990,10.0,5.0,Convertible,998.0,Manual,2019.0,Peugeot,108,0,1,0,0
7781,51995,3300.0,2.0,Convertible,2497.0,Automatic,2018.0,Porsche,718,1,1,0,0
7782,11000,10.0,2.0,Convertible,1242.0,Manual,2019.0,Fiat,500,0,1,0,0
7783,8500,16138.0,2.0,Convertible,1600.0,Manual,2016.0,Ds,Ds,0,0,0,0
7784,18995,71000.0,2.0,Convertible,3596.0,Automatic,2002.0,Porsche,911,1,0,0,0
7785,27455,28500.0,2.0,Convertible,1950.0,Manual,2019.0,Mercedes-Benz,C,1,0,0,0
7786,7250,118430.0,2.0,Convertible,3500.0,Automatic,2007.0,Mercedes-Benz,SL,1,0,1,0
7787,7999,44724.0,2.0,Convertible,1390.0,Manual,2011.0,Volkswagen,EOS,0,0,0,0
7788,8995,26000.0,2.0,Convertible,2996.0,Automatic,2008.0,BMW,3,1,0,0,0
7789,8500,26000.0,3.0,Convertible,1560.0,Manual,2016.0,Ds,Ds,0,0,0,0
7790,8390,20901.0,2.0,Convertible,1000.0,Automatic,2016.0,Smart,Fortwo,0,0,0,0
7791,8995,33884.0,2.0,Convertible,1997.0,Automatic,2011.0,Renault,Megane,0,0,0,0
7792,24495,6392.0,2.0,Convertible,1998.0,Automatic,2019.0,BMW,2,1,1,0,0
7793,37000,1500.0,2.0,Convertible,2000.0,Automatic,2019.0,Mercedes-Benz,E,1,1,0,0
7794,5995,51000.0,2.0,Convertible,1598.0,Manual,2013.0,Citroen,DS3,0,0,0,0
7795,2995,57803.0,2.0,Convertible,1598.0,Manual,2009.0,Peugeot,207,0,0,0,0
7796,73950,110.0,2.0,Convertible,1499.0,Automatic,2019.0,BMW,i8,1,1,0,0
7797,17790,14413.0,2.0,Convertible,2100.0,Automatic,2016.0,Mercedes-Benz,SLC,1,0,0,0
7798,2295,125939.0,2.0,Convertible,1598.0,Manual,2006.0,Renault,Megane,0,0,1,0
7799,17995,19000.0,2.0,Convertible,1997.0,Automatic,2016.0,BMW,Z4,1,0,0,0
7800,139995,24500.0,2.0,Convertible,4499.0,Automatic,2013.0,Ferrari,458,1,0,0,0
7801,26150,11521.0,2.0,Convertible,1991.0,Automatic,2018.0,Mercedes-Benz,SLC,1,0,0,0
7802,4250,61163.0,2.0,Convertible,1596.0,Manual,1991.0,Ford,Escort,0,0,0,0
7803,1795,103471.0,2.0,Convertible,1796.0,Manual,2007.0,Vauxhall,Tigra,0,0,1,0
7804,1499,105000.0,2.0,Convertible,1248.0,Manual,2008.0,Vauxhall,Tigra,0,0,1,0
7805,12995,42755.0,2.0,Convertible,2000.0,Manual,2014.0,BMW,Z4,1,0,0,0
7806,13990,69000.0,2.0,Convertible,2987.0,Automatic,2014.0,Mercedes-Benz,E,1,0,0,0
7807,9995,49000.0,2.0,Convertible,2960.0,Automatic,1993.0,Mercedes-Benz,SL,1,0,0,0
7808,5995,79000.0,2.0,Convertible,1995.0,Manual,2006.0,BMW,Z4,1,0,0,0
7809,9490,63000.0,2.0,Convertible,1995.0,Automatic,2013.0,BMW,1,1,0,0,0
7810,7290,89000.0,2.0,Convertible,2143.0,Manual,2011.0,Mercedes-Benz,E,1,0,0,0
7811,27141,19434.0,2.0,Convertible,2993.0,Automatic,2017.0,BMW,4,1,0,0,0
7812,16995,57000.0,2.0,Convertible,2993.0,Automatic,2013.0,BMW,6,1,0,0,0
7813,89990,14550.0,2.0,Convertible,3855.0,Automatic,2014.0,Ferrari,California,1,0,0,0
7814,77890,105.0,2.0,Convertible,5461.0,Manual,2019.0,Mercedes-Benz,SL,1,1,0,0
7815,4985,92000.0,2.0,Convertible,1598.0,Manual,2010.0,Mini,Convertible,0,0,0,0
7816,6990,23000.0,5.0,Convertible,1199.0,Manual,2016.0,Citroen,C1,0,0,0,0
